season,hour,holiday,workingday,weather,windspeed,casual,registered,count,temperature,humidity_values
1.0,12,0.0,1.0,2.0,0.3284,0,3,3.0,0,0
1.0,13,0.0,1.0,2.0,0.2239,0,22,22.0,0,0
1.0,14,0.0,1.0,2.0,0.1642,2,26,28.0,0,0
1.0,15,0.0,1.0,2.0,0.1642,3,32,35.0,0,0
1.0,16,0.0,1.0,2.0,0.194,0,61,61.0,0,0
1.0,17,0.0,1.0,2.0,0.194,1,124,125.0,0,0
1.0,18,0.0,1.0,2.0,0.1642,1,132,133.0,0,0
1.0,19,0.0,1.0,2.0,0.1343,1,98,99.0,0,0
1.0,20,0.0,1.0,2.0,0.0,0,83,83.0,0,0
1.0,21,0.0,1.0,2.0,0.1045,0,41,41.0,0,3
1.0,22,0.0,1.0,2.0,0.0896,0,33,33.0,0,3
1.0,23,0.0,1.0,2.0,0.0,1,19,20.0,0,3
1.0,0,0.0,1.0,2.0,0.0,0,3,3.0,0,3
1.0,1,0.0,1.0,3.0,0.1343,1,6,7.0,0,3
1.0,2,0.0,1.0,3.0,0.1343,0,3,3.0,0,3
1.0,4,0.0,1.0,3.0,0.1343,1,1,2.0,0,3
1.0,5,0.0,1.0,2.0,0.0896,0,7,7.0,0,3
1.0,6,0.0,1.0,2.0,0.0896,0,32,32.0,0,3
1.0,7,0.0,1.0,2.0,0.1045,1,89,90.0,0,3
1.0,8,0.0,1.0,2.0,0.1045,1,196,197.0,0,3
1.0,9,0.0,1.0,2.0,0.1045,2,107,109.0,0,3
1.0,10,0.0,1.0,2.0,0.1343,1,46,47.0,0,3
1.0,11,0.0,1.0,2.0,0.0896,5,47,52.0,0,0
1.0,12,0.0,1.0,2.0,0.0896,5,65,70.0,0,0
1.0,13,0.0,1.0,1.0,0.2836,11,67,78.0,2,0
1.0,14,0.0,1.0,1.0,0.2537,7,68,75.0,2,2
1.0,15,0.0,1.0,1.0,0.2836,4,78,82.0,2,2
1.0,16,0.0,1.0,1.0,0.3881,10,94,104.0,2,2
1.0,17,0.0,1.0,1.0,0.3284,7,190,197.0,2,2
1.0,18,0.0,1.0,1.0,0.2836,5,156,161.0,2,0
1.0,19,0.0,1.0,1.0,0.4179,4,108,112.0,2,2
1.0,20,0.0,1.0,1.0,0.2985,2,74,76.0,2,2
1.0,21,0.0,1.0,1.0,0.4179,4,55,59.0,2,2
1.0,22,0.0,1.0,1.0,0.1642,6,53,59.0,0,2
1.0,23,0.0,1.0,1.0,0.4627,1,27,28.0,0,2
1.0,0,0.0,1.0,1.0,0.3881,5,8,13.0,0,2
1.0,1,0.0,1.0,1.0,0.0,2,3,5.0,0,2
1.0,2,0.0,1.0,1.0,0.0,0,2,2.0,0,2
1.0,3,0.0,1.0,1.0,0.1642,0,1,1.0,0,2
1.0,4,0.0,1.0,1.0,0.1642,0,1,1.0,0,2
1.0,5,0.0,1.0,1.0,0.2239,0,6,6.0,0,2
1.0,6,0.0,1.0,1.0,0.2239,0,35,35.0,0,2
1.0,7,0.0,1.0,1.0,0.2239,1,100,101.0,0,2
1.0,8,0.0,1.0,1.0,0.2836,2,247,249.0,0,2
1.0,9,0.0,1.0,2.0,0.2239,3,140,143.0,0,2
1.0,10,0.0,1.0,1.0,0.2985,1,56,57.0,0,2
1.0,11,0.0,1.0,2.0,0.1642,5,63,68.0,0,2
1.0,12,0.0,1.0,2.0,0.0,7,77,84.0,0,2
1.0,13,0.0,1.0,2.0,0.1045,12,86,98.0,0,2
1.0,14,0.0,1.0,2.0,0.1343,6,75,81.0,0,2
1.0,15,0.0,1.0,2.0,0.194,8,62,70.0,2,2
1.0,16,0.0,1.0,2.0,0.1343,8,83,91.0,0,2
1.0,17,0.0,1.0,2.0,0.1045,8,207,215.0,0,2
1.0,18,0.0,1.0,2.0,0.194,1,184,185.0,0,2
1.0,19,0.0,1.0,1.0,0.3284,6,146,152.0,0,2
1.0,20,0.0,1.0,2.0,0.2836,2,124,126.0,0,2
1.0,21,0.0,1.0,2.0,0.2537,3,54,57.0,0,2
1.0,22,0.0,1.0,2.0,0.2836,0,56,56.0,0,0
1.0,23,0.0,1.0,2.0,0.3284,3,28,31.0,0,0
1.0,0,0.0,1.0,2.0,0.2537,1,20,21.0,0,0
1.0,1,0.0,1.0,2.0,0.2537,0,6,6.0,0,0
1.0,2,0.0,1.0,3.0,0.1642,0,2,2.0,0,0
1.0,3,0.0,1.0,3.0,0.2985,0,1,1.0,0,0
1.0,4,0.0,1.0,2.0,0.0896,0,1,1.0,0,0
1.0,5,0.0,1.0,1.0,0.4179,1,4,5.0,0,2
1.0,6,0.0,1.0,1.0,0.2537,0,27,27.0,0,2
1.0,7,0.0,1.0,1.0,0.2836,2,66,68.0,0,2
1.0,8,0.0,1.0,1.0,0.3284,7,210,217.0,0,2
1.0,9,0.0,1.0,1.0,0.3582,7,159,166.0,0,2
1.0,10,0.0,1.0,1.0,0.4627,6,57,63.0,0,2
1.0,11,0.0,1.0,1.0,0.4627,6,53,59.0,0,2
1.0,12,0.0,1.0,1.0,0.5571182920248333,11,67,78.0,0,1
1.0,13,0.0,1.0,1.0,0.5571182920248333,8,65,73.0,0,1
1.0,14,0.0,1.0,1.0,0.5224,6,56,62.0,0,1
1.0,15,0.0,1.0,1.0,0.4478,4,61,65.0,0,1
1.0,16,0.0,1.0,1.0,0.3582,0,97,97.0,0,1
1.0,17,0.0,1.0,1.0,0.3582,10,151,161.0,0,1
1.0,18,0.0,1.0,1.0,0.2537,1,119,120.0,0,1
1.0,19,0.0,1.0,1.0,0.3284,3,93,96.0,0,1
1.0,20,0.0,1.0,1.0,0.4179,1,52,53.0,0,2
1.0,21,0.0,1.0,1.0,0.2836,0,41,41.0,0,2
1.0,22,0.0,1.0,1.0,0.3881,1,33,34.0,0,2
1.0,23,0.0,1.0,1.0,0.3284,0,27,27.0,0,2
1.0,0,0.0,0.0,1.0,0.2537,0,13,13.0,0,2
1.0,1,0.0,0.0,2.0,0.3881,3,9,12.0,0,2
1.0,2,0.0,0.0,2.0,0.2537,0,11,11.0,0,2
1.0,3,0.0,0.0,2.0,0.2836,1,6,7.0,0,2
1.0,4,0.0,0.0,2.0,0.2985,0,3,3.0,0,2
1.0,6,0.0,0.0,2.0,0.2239,0,2,2.0,0,2
1.0,7,0.0,0.0,1.0,0.2836,0,8,8.0,0,2
1.0,8,0.0,0.0,1.0,0.3284,1,26,27.0,0,2
1.0,9,0.0,0.0,1.0,0.2537,3,37,40.0,0,2
1.0,10,0.0,0.0,2.0,0.1642,3,50,53.0,0,2
1.0,11,0.0,0.0,2.0,0.1343,4,59,63.0,0,2
1.0,12,0.0,0.0,2.0,0.1045,10,60,70.0,0,2
1.0,13,0.0,0.0,1.0,0.0,12,72,84.0,0,2
1.0,14,0.0,0.0,1.0,0.1045,11,64,75.0,0,2
1.0,15,0.0,0.0,1.0,0.0,10,93,103.0,0,1
1.0,16,0.0,0.0,1.0,0.194,11,72,83.0,0,1
1.0,17,0.0,0.0,1.0,0.0,8,59,67.0,0,1
1.0,18,0.0,0.0,1.0,0.194,0,54,54.0,0,2
1.0,19,0.0,0.0,1.0,0.1343,6,53,59.0,0,2
1.0,20,0.0,0.0,1.0,0.1642,1,44,45.0,0,2
1.0,21,0.0,0.0,1.0,0.0896,0,39,39.0,0,2
1.0,22,0.0,0.0,1.0,0.0,7,23,30.0,0,2
1.0,23,0.0,0.0,1.0,0.1045,2,31,33.0,0,2
1.0,0,0.0,0.0,1.0,0.1045,2,20,22.0,0,2
1.0,1,0.0,0.0,1.0,0.1045,1,12,13.0,0,2
1.0,2,0.0,0.0,1.0,0.1343,3,15,18.0,0,0
1.0,3,0.0,0.0,1.0,0.1343,1,4,5.0,0,0
1.0,5,0.0,0.0,2.0,0.1045,0,3,3.0,0,2
1.0,6,0.0,0.0,2.0,0.1045,0,1,1.0,0,2
1.0,7,0.0,0.0,1.0,0.1642,1,1,2.0,0,2
1.0,8,0.0,0.0,1.0,0.1642,2,17,19.0,0,0
1.0,9,0.0,0.0,1.0,0.3582,3,25,28.0,0,2
1.0,10,0.0,0.0,1.0,0.3881,7,51,58.0,0,2
1.0,11,0.0,0.0,1.0,0.2239,22,77,99.0,0,2
1.0,12,0.0,0.0,1.0,0.4627,24,92,116.0,0,2
1.0,13,0.0,0.0,1.0,0.3881,12,75,87.0,0,2
1.0,14,0.0,0.0,1.0,0.3582,17,93,110.0,0,1
1.0,15,0.0,0.0,1.0,0.3582,13,64,77.0,0,1
1.0,16,0.0,0.0,1.0,0.3284,9,56,65.0,0,1
1.0,17,0.0,0.0,1.0,0.3881,5,50,55.0,0,1
1.0,18,0.0,0.0,1.0,0.2537,5,44,49.0,0,1
1.0,19,0.0,0.0,1.0,0.2836,5,45,50.0,0,1
1.0,20,0.0,0.0,1.0,0.2537,4,31,35.0,0,2
1.0,21,0.0,0.0,1.0,0.194,5,20,25.0,0,2
1.0,22,0.0,0.0,1.0,0.194,5,23,28.0,0,2
1.0,23,0.0,0.0,1.0,0.2239,4,17,21.0,0,2
1.0,0,0.0,1.0,1.0,0.194,0,7,7.0,0,2
1.0,1,0.0,1.0,1.0,0.194,0,1,1.0,0,2
1.0,3,0.0,1.0,1.0,0.2537,0,1,1.0,0,2
1.0,4,0.0,1.0,1.0,0.1343,0,1,1.0,0,2
1.0,5,0.0,1.0,1.0,0.1343,0,5,5.0,0,2
1.0,6,0.0,1.0,1.0,0.0896,0,15,15.0,0,2
1.0,7,0.0,1.0,1.0,0.0,5,79,84.0,0,2
1.0,8,0.0,1.0,1.0,0.0,6,171,177.0,0,2
1.0,9,0.0,1.0,1.0,0.0,4,98,102.0,0,2
1.0,10,0.0,1.0,1.0,0.0,6,34,40.0,0,2
1.0,11,0.0,1.0,1.0,0.1343,3,43,46.0,0,2
1.0,12,0.0,1.0,2.0,0.194,11,52,63.0,0,2
1.0,13,0.0,1.0,2.0,0.2239,6,54,60.0,0,2
1.0,14,0.0,1.0,2.0,0.2239,2,43,45.0,0,2
1.0,15,0.0,1.0,1.0,0.1642,7,50,57.0,0,2
1.0,16,0.0,1.0,1.0,0.2537,4,66,70.0,0,2
1.0,17,0.0,1.0,1.0,0.2537,6,178,184.0,0,2
1.0,18,0.0,1.0,1.0,0.194,8,145,153.0,0,2
1.0,19,0.0,1.0,1.0,0.1642,5,101,106.0,0,2
1.0,20,0.0,1.0,1.0,0.194,1,80,81.0,0,2
1.0,21,0.0,1.0,1.0,0.1642,6,53,59.0,0,0
1.0,22,0.0,1.0,2.0,0.2239,3,32,35.0,0,0
1.0,23,0.0,1.0,2.0,0.2537,3,21,24.0,0,0
1.0,0,0.0,1.0,2.0,0.2836,3,6,9.0,0,0
1.0,1,0.0,1.0,2.0,0.1642,0,5,5.0,0,0
1.0,2,0.0,1.0,1.0,0.2239,0,2,2.0,0,0
1.0,4,0.0,1.0,1.0,0.1045,0,1,1.0,0,0
1.0,5,0.0,1.0,1.0,0.2239,0,9,9.0,0,0
1.0,6,0.0,1.0,1.0,0.1045,1,35,36.0,0,0
1.0,7,0.0,1.0,1.0,0.2239,5,103,108.0,0,0
1.0,8,0.0,1.0,2.0,0.1343,5,233,238.0,0,0
1.0,9,0.0,1.0,2.0,0.0896,10,134,144.0,0,0
1.0,10,0.0,1.0,2.0,0.1045,6,49,55.0,0,2
1.0,11,0.0,1.0,2.0,0.1343,6,55,61.0,0,2
1.0,12,0.0,1.0,2.0,0.0896,21,85,106.0,0,2
1.0,13,0.0,1.0,2.0,0.1343,21,72,93.0,0,2
1.0,14,0.0,1.0,2.0,0.0,11,57,68.0,0,2
1.0,15,0.0,1.0,2.0,0.0,21,63,84.0,2,2
1.0,16,0.0,1.0,2.0,0.0,14,102,116.0,2,2
1.0,17,0.0,1.0,1.0,0.0,14,208,222.0,0,2
1.0,18,0.0,1.0,2.0,0.0896,7,218,225.0,0,2
1.0,19,0.0,1.0,2.0,0.1642,13,133,146.0,0,0
1.0,20,0.0,1.0,1.0,0.194,16,103,119.0,0,0
1.0,21,0.0,1.0,1.0,0.194,5,40,45.0,0,0
1.0,22,0.0,1.0,1.0,0.1642,4,49,53.0,0,0
1.0,23,0.0,1.0,2.0,0.1642,3,37,40.0,0,0
1.0,0,0.0,1.0,2.0,0.1343,3,14,17.0,0,0
1.0,1,0.0,1.0,2.0,0.1343,0,5,5.0,0,0
1.0,2,0.0,1.0,3.0,0.194,3,7,10.0,0,0
1.0,5,0.0,1.0,3.0,0.2836,0,1,1.0,0,0
1.0,6,0.0,1.0,3.0,0.2836,0,8,8.0,0,0
1.0,7,0.0,1.0,3.0,0.2985,1,29,30.0,0,0
1.0,8,0.0,1.0,3.0,0.2985,3,69,72.0,0,0
1.0,9,0.0,1.0,3.0,0.2985,3,55,58.0,0,0
1.0,10,0.0,1.0,3.0,0.2836,2,26,28.0,0,3
1.0,11,0.0,1.0,3.0,0.3284,6,35,41.0,0,3
1.0,12,0.0,1.0,3.0,0.3284,7,41,48.0,0,3
1.0,13,0.0,1.0,3.0,0.3284,4,43,47.0,0,3
1.0,14,0.0,1.0,3.0,0.3582,0,36,36.0,0,3
1.0,15,0.0,1.0,3.0,0.4627,1,42,43.0,0,3
1.0,16,0.0,1.0,3.5,0.3284,1,35,36.0,0,3
1.0,17,0.0,1.0,3.0,0.3582,0,26,26.0,0,3
1.0,16,0.0,1.0,1.0,0.194,1,23,24.0,0,2
1.0,17,0.0,1.0,1.0,0.1045,2,82,84.0,0,2
1.0,18,0.0,1.0,1.0,0.0896,3,101,104.0,0,0
1.0,19,0.0,1.0,1.0,0.0896,3,76,79.0,0,0
1.0,20,0.0,1.0,1.0,0.0896,4,55,59.0,0,0
1.0,21,0.0,1.0,1.0,0.0896,2,36,38.0,0,0
1.0,22,0.0,1.0,1.0,0.0896,0,27,27.0,0,0
1.0,23,0.0,1.0,1.0,0.1642,0,16,16.0,0,0
1.0,0,0.0,1.0,2.0,0.1343,0,9,9.0,0,0
1.0,1,0.0,1.0,2.0,0.1343,1,2,3.0,0,0
1.0,2,0.0,1.0,2.0,0.1642,0,2,2.0,0,0
1.0,3,0.0,1.0,2.0,0.1045,1,0,1.0,0,0
1.0,5,0.0,1.0,2.0,0.1045,0,4,4.0,0,0
1.0,6,0.0,1.0,2.0,0.1343,0,16,16.0,0,0
1.0,7,0.0,1.0,2.0,0.0896,2,58,60.0,0,0
1.0,8,0.0,1.0,2.0,0.0896,2,155,157.0,0,0
1.0,9,0.0,1.0,3.0,0.0896,6,95,101.0,0,0
1.0,10,0.0,1.0,3.0,0.1045,0,49,49.0,0,0
1.0,11,0.0,1.0,3.0,0.1045,0,30,30.0,0,3
1.0,12,0.0,1.0,3.0,0.1045,1,28,29.0,0,3
1.0,13,0.0,1.0,3.0,0.1045,0,31,31.0,0,3
1.0,14,0.0,1.0,3.0,0.0,2,36,38.0,0,0
1.0,15,0.0,1.0,2.0,0.0,1,40,41.0,0,0
1.0,16,0.0,1.0,1.0,0.0,10,70,80.0,0,0
1.0,17,0.0,1.0,1.0,0.1343,2,147,149.0,0,0
1.0,18,0.0,1.0,1.0,0.194,2,107,109.0,0,0
1.0,19,0.0,1.0,2.0,0.1343,5,84,89.0,0,0
1.0,20,0.0,1.0,2.0,0.194,1,61,62.0,0,0
1.0,21,0.0,1.0,2.0,0.1343,1,57,58.0,0,0
1.0,22,0.0,1.0,1.0,0.3582,0,26,26.0,0,0
1.0,23,0.0,1.0,1.0,0.2239,1,22,23.0,0,2
1.0,0,0.0,0.0,1.0,0.3582,2,26,28.0,0,0
1.0,1,0.0,0.0,1.0,0.194,0,20,20.0,0,0
1.0,2,0.0,0.0,1.0,0.1642,0,15,15.0,0,0
1.0,3,0.0,0.0,1.0,0.1343,3,5,8.0,0,0
1.0,4,0.0,0.0,1.0,0.1045,1,2,3.0,0,0
1.0,6,0.0,0.0,1.0,0.1343,0,2,2.0,0,0
1.0,7,0.0,0.0,1.0,0.1045,1,4,5.0,0,2
1.0,8,0.0,0.0,1.0,0.1642,3,31,34.0,0,2
1.0,9,0.0,0.0,1.0,0.0896,0,34,34.0,0,2
1.0,10,0.0,0.0,2.0,0.1045,4,51,55.0,0,0
1.0,11,0.0,0.0,2.0,0.1343,4,60,64.0,0,0
1.0,12,0.0,0.0,2.0,0.194,12,66,78.0,0,2
1.0,13,0.0,0.0,2.0,0.1642,9,56,65.0,0,2
1.0,14,0.0,0.0,2.0,0.1343,10,89,99.0,0,2
1.0,15,0.0,0.0,1.0,0.2537,22,98,120.0,0,0
1.0,16,0.0,0.0,1.0,0.1642,19,88,107.0,0,2
1.0,17,0.0,0.0,1.0,0.0,9,82,91.0,0,2
1.0,18,0.0,0.0,1.0,0.1343,9,59,68.0,0,0
1.0,19,0.0,0.0,2.0,0.2537,6,52,58.0,0,0
1.0,20,0.0,0.0,1.0,0.0896,1,42,43.0,0,0
1.0,21,0.0,0.0,1.0,0.0896,1,35,36.0,0,0
1.0,22,0.0,0.0,1.0,0.0896,4,28,32.0,0,0
1.0,23,0.0,0.0,1.0,0.0896,3,30,33.0,0,0
1.0,0,0.0,0.0,1.0,0.1045,0,33,33.0,0,0
1.0,1,0.0,0.0,1.0,0.0,7,22,29.0,0,0
1.0,2,0.0,0.0,1.0,0.0,1,10,11.0,0,0
1.0,3,0.0,0.0,1.0,0.0,1,7,8.0,0,3
1.0,4,0.0,0.0,1.0,0.0,0,1,1.0,0,3
1.0,5,0.0,0.0,1.0,0.0,0,3,3.0,0,0
1.0,7,0.0,0.0,1.0,0.0,0,3,3.0,0,0
1.0,8,0.0,0.0,2.0,0.0,1,11,12.0,0,0
1.0,9,0.0,0.0,2.0,0.0,4,34,38.0,0,0
1.0,10,0.0,0.0,2.0,0.0,7,57,64.0,0,0
1.0,11,0.0,0.0,1.0,0.0,9,50,59.0,0,0
1.0,12,0.0,0.0,1.0,0.1045,10,87,97.0,0,2
1.0,13,0.0,0.0,1.0,0.1045,13,71,84.0,0,0
1.0,14,0.0,0.0,1.0,0.0896,18,104,122.0,0,0
1.0,15,0.0,0.0,1.0,0.0,14,95,109.0,0,2
1.0,16,0.0,0.0,1.0,0.0,19,104,123.0,0,2
1.0,17,0.0,0.0,1.0,0.194,6,71,77.0,0,2
1.0,18,0.0,0.0,1.0,0.1642,8,57,65.0,0,0
1.0,19,0.0,0.0,1.0,0.194,9,46,55.0,0,0
1.0,20,0.0,0.0,2.0,0.1045,3,30,33.0,0,0
1.0,21,0.0,0.0,2.0,0.1642,3,25,28.0,0,0
1.0,22,0.0,0.0,2.0,0.194,2,19,21.0,0,0
1.0,23,0.0,0.0,2.0,0.2836,5,16,21.0,0,0
1.0,0,0.0,1.0,2.0,0.2239,1,6,7.0,0,0
1.0,1,0.0,1.0,1.0,0.2537,2,5,7.0,0,0
1.0,2,0.0,1.0,1.0,0.194,0,1,1.0,0,0
1.0,3,0.0,1.0,1.0,0.194,0,2,2.0,0,0
1.0,4,0.0,1.0,1.0,0.2239,0,2,2.0,0,2
1.0,5,0.0,1.0,1.0,0.2836,0,8,8.0,0,0
1.0,6,0.0,1.0,1.0,0.3284,0,37,37.0,0,0
1.0,7,0.0,1.0,2.0,0.2836,1,71,72.0,0,0
1.0,8,0.0,1.0,2.0,0.2836,3,182,185.0,0,2
1.0,9,0.0,1.0,2.0,0.2985,0,112,112.0,0,2
1.0,10,0.0,1.0,2.0,0.194,1,68,69.0,0,2
1.0,11,0.0,1.0,2.0,0.194,2,46,48.0,0,2
1.0,12,0.0,1.0,2.0,0.1045,6,62,68.0,0,2
1.0,13,0.0,1.0,2.0,0.0,2,52,54.0,0,2
1.0,14,0.0,1.0,2.0,0.1343,1,85,86.0,0,2
1.0,15,0.0,1.0,2.0,0.1343,3,41,44.0,0,2
1.0,16,0.0,1.0,2.0,0.194,3,83,86.0,0,2
1.0,17,0.0,1.0,2.0,0.194,6,155,161.0,0,2
1.0,18,0.0,1.0,2.0,0.2239,3,153,156.0,0,2
1.0,19,0.0,1.0,1.0,0.1045,3,108,111.0,0,0
1.0,20,0.0,1.0,3.0,0.1642,0,78,78.0,0,2
1.0,21,0.0,1.0,3.0,0.0896,3,53,56.0,0,2
1.0,22,0.0,1.0,2.0,0.1045,0,34,34.0,0,2
1.0,23,0.0,1.0,2.0,0.0896,2,15,17.0,0,0
1.0,0,0.0,1.0,2.0,0.1045,2,6,8.0,0,0
1.0,1,0.0,1.0,2.0,0.1045,0,3,3.0,0,0
1.0,2,0.0,1.0,2.0,0.0,0,2,2.0,0,0
1.0,3,0.0,1.0,2.0,0.0,0,2,2.0,0,0
1.0,5,0.0,1.0,3.0,0.0,0,3,3.0,0,3
1.0,6,0.0,1.0,3.0,0.0,0,22,22.0,0,3
1.0,7,0.0,1.0,3.0,0.0,0,52,52.0,0,3
1.0,8,0.0,1.0,3.0,0.0,3,132,135.0,0,3
1.0,9,0.0,1.0,2.0,0.0,2,114,116.0,0,3
1.0,10,0.0,1.0,2.0,0.0,0,47,47.0,0,3
1.0,11,0.0,1.0,2.0,0.0,2,49,51.0,0,0
1.0,12,0.0,1.0,2.0,0.0,2,53,55.0,0,0
1.0,13,0.0,1.0,2.0,0.0,3,49,52.0,0,0
1.0,14,0.0,1.0,2.0,0.0896,5,49,54.0,0,0
1.0,15,0.0,1.0,2.0,0.0,7,45,52.0,0,0
1.0,16,0.0,1.0,2.0,0.1343,3,61,64.0,0,0
1.0,17,0.0,1.0,2.0,0.0,4,172,176.0,0,0
1.0,18,0.0,1.0,2.0,0.1045,3,165,168.0,0,0
1.0,19,0.0,1.0,2.0,0.1343,3,105,108.0,0,0
1.0,20,0.0,1.0,2.0,0.1343,5,69,74.0,0,0
1.0,21,0.0,1.0,2.0,0.1343,0,64,64.0,0,0
1.0,22,0.0,1.0,2.0,0.0896,2,34,36.0,0,0
1.0,23,0.0,1.0,3.0,0.194,1,15,16.0,0,3
1.0,0,0.0,1.0,3.0,0.1045,0,2,2.0,0,3
1.0,1,0.0,1.0,3.0,0.194,0,3,3.0,0,3
1.0,2,0.0,1.0,3.0,0.1343,4,0,4.0,0,3
1.0,3,0.0,1.0,3.0,0.1343,0,1,1.0,0,3
1.0,4,0.0,1.0,3.0,0.2836,0,1,1.0,0,3
1.0,5,0.0,1.0,3.0,0.1045,0,3,3.0,0,3
1.0,6,0.0,1.0,3.0,0.1045,1,17,18.0,0,3
1.0,7,0.0,1.0,3.0,0.2239,1,48,49.0,0,3
1.0,8,0.0,1.0,3.0,0.2239,1,154,155.0,0,3
1.0,9,0.0,1.0,2.0,0.0896,4,119,123.0,0,3
1.0,10,0.0,1.0,2.0,0.0,2,59,61.0,0,3
1.0,11,0.0,1.0,2.0,0.194,5,47,52.0,0,3
1.0,12,0.0,1.0,2.0,0.2239,3,61,64.0,0,3
1.0,13,0.0,1.0,1.0,0.1642,1,74,75.0,2,3
1.0,14,0.0,1.0,1.0,0.3881,2,61,63.0,2,0
1.0,15,0.0,1.0,1.0,0.3284,10,66,76.0,2,0
1.0,16,0.0,1.0,1.0,0.2985,8,95,103.0,2,0
1.0,17,0.0,1.0,1.0,0.5224,7,183,190.0,2,2
1.0,18,0.0,1.0,1.0,0.5522,7,175,182.0,2,2
1.0,19,0.0,1.0,1.0,0.4925,3,88,91.0,0,2
1.0,20,0.0,1.0,1.0,0.5522,4,71,75.0,0,2
1.0,21,0.0,1.0,1.0,0.3284,1,62,63.0,0,2
1.0,22,0.0,1.0,1.0,0.2537,5,35,40.0,0,2
1.0,23,0.0,1.0,1.0,0.4478,3,29,32.0,0,2
1.0,0,0.0,1.0,1.0,0.4478,1,11,12.0,0,2
1.0,1,0.0,1.0,1.0,0.5224,0,5,5.0,0,2
1.0,2,0.0,1.0,1.0,0.2537,0,2,2.0,0,2
1.0,3,0.0,1.0,1.0,0.2537,0,1,1.0,0,2
1.0,5,0.0,1.0,1.0,0.2985,0,2,2.0,0,2
1.0,6,0.0,1.0,1.0,0.3582,0,39,39.0,0,2
1.0,7,0.0,1.0,1.0,0.3284,1,86,87.0,0,2
1.0,8,0.0,1.0,1.0,0.3582,4,184,188.0,0,2
1.0,9,0.0,1.0,1.0,0.2985,6,127,133.0,0,2
1.0,10,0.0,1.0,1.0,0.3284,2,50,52.0,0,2
1.0,11,0.0,1.0,1.0,0.4478,9,55,64.0,0,2
1.0,12,0.0,1.0,1.0,0.3582,2,67,69.0,0,2
1.0,13,0.0,1.0,1.0,0.4179,4,47,51.0,0,2
1.0,14,0.0,1.0,1.0,0.3881,4,43,47.0,0,2
1.0,15,0.0,1.0,1.0,0.3284,4,56,60.0,0,2
1.0,16,0.0,1.0,1.0,0.2537,5,73,78.0,0,2
1.0,17,0.0,1.0,1.0,0.194,5,170,175.0,0,2
1.0,18,0.0,1.0,1.0,0.1642,2,145,147.0,0,2
1.0,19,0.0,1.0,1.0,0.0,4,92,96.0,0,2
1.0,20,0.0,1.0,1.0,0.0896,1,108,109.0,0,2
1.0,21,0.0,1.0,1.0,0.1045,1,53,54.0,0,2
1.0,22,0.0,1.0,1.0,0.0896,2,39,41.0,0,2
1.0,23,0.0,1.0,1.0,0.1045,4,34,38.0,0,2
1.0,0,0.0,1.0,2.0,0.0,3,10,13.0,0,2
1.0,1,0.0,1.0,2.0,0.0,0,7,7.0,0,2
1.0,2,0.0,1.0,2.0,0.1045,0,1,1.0,0,0
1.0,3,0.0,1.0,2.0,0.1045,0,1,1.0,0,0
1.0,5,0.0,1.0,2.0,0.1343,0,7,7.0,0,0
1.0,6,0.0,1.0,2.0,0.0,2,26,28.0,0,2
1.0,7,0.0,1.0,1.0,0.0,0,87,87.0,0,2
1.0,8,0.0,1.0,1.0,0.1343,3,217,220.0,0,0
1.0,9,0.0,1.0,2.0,0.1343,3,124,127.0,0,0
1.0,10,0.0,1.0,2.0,0.1343,5,46,51.0,0,2
1.0,11,0.0,1.0,1.0,0.1642,3,61,64.0,0,2
1.0,12,0.0,1.0,2.0,0.1642,8,78,86.0,0,2
1.0,13,0.0,1.0,2.0,0.2239,9,73,82.0,0,2
1.0,14,0.0,1.0,2.0,0.1642,15,76,91.0,0,2
1.0,15,0.0,1.0,2.0,0.2537,9,81,90.0,0,2
1.0,16,0.0,1.0,2.0,0.2239,8,91,99.0,0,2
1.0,17,0.0,1.0,2.0,0.1343,10,195,205.0,0,2
1.0,18,0.0,1.0,2.0,0.1045,3,152,155.0,0,2
1.0,19,0.0,1.0,2.0,0.1343,1,102,103.0,0,0
1.0,20,0.0,1.0,2.0,0.1642,2,69,71.0,0,0
1.0,21,0.0,1.0,2.0,0.1642,2,41,43.0,0,0
1.0,22,0.0,1.0,2.0,0.1642,1,45,46.0,0,0
1.0,23,0.0,1.0,2.0,0.1343,1,30,31.0,0,0
1.0,0,0.0,0.0,2.0,0.1642,3,36,39.0,0,0
1.0,1,0.0,0.0,2.0,0.1642,1,17,18.0,0,0
1.0,2,0.0,0.0,2.0,0.1642,5,12,17.0,0,0
1.0,3,0.0,0.0,2.0,0.1642,1,10,11.0,0,0
1.0,4,0.0,0.0,3.0,0.1343,0,8,8.0,0,3
1.0,5,0.0,0.0,3.0,0.0896,0,9,9.0,0,3
1.0,6,0.0,0.0,3.0,0.0,0,4,4.0,0,3
1.0,7,0.0,0.0,3.0,0.0896,0,4,4.0,0,3
1.0,8,0.0,0.0,3.0,0.0896,0,10,10.0,0,3
1.0,9,0.0,0.0,3.0,0.0896,3,17,20.0,0,3
1.0,10,0.0,0.0,3.0,0.1343,3,31,34.0,0,3
1.0,11,0.0,0.0,3.0,0.1343,1,46,47.0,0,3
1.0,12,0.0,0.0,3.0,0.1642,10,42,52.0,0,3
1.0,13,0.0,0.0,3.0,0.1642,10,62,72.0,0,3
1.0,14,0.0,0.0,3.0,0.0,5,50,55.0,0,3
1.0,15,0.0,0.0,3.0,0.0,11,49,60.0,0,3
