season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day
1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,Friday
1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,Friday
1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,Friday
1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,Friday
1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,Friday
1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,Friday
1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,Friday
1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,Friday
1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,Friday
1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,Friday
1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,Friday
1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,Friday
1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,Friday
1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,Friday
1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,Saturday
1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,Saturday
1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,Saturday
1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,Saturday
1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,Saturday
1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,Saturday
1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,Saturday
1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,Saturday
1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,Saturday
1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,Saturday
1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,Saturday
1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,Saturday
1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,Saturday
1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,Saturday
1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,Saturday
1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129,Saturday
1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128,Saturday
1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,Saturday
1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,Saturday
1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,Saturday
1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,Saturday
1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,Saturday
1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,Saturday
1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,Saturday
1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,Sunday
1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,Sunday
1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,Sunday
1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,Sunday
1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,Sunday
1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,Sunday
1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,Sunday
1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,Sunday
1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,Sunday
1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,Sunday
1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,Sunday
1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,Sunday
1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,Sunday
1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,Sunday
1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,Sunday
1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,Sunday
1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,Sunday
1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,Sunday
1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,Sunday
1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,Sunday
1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,Sunday
1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,Sunday
1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,Sunday
1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,Sunday
1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17,Monday
1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16,Monday
1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8,Monday
1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2,Monday
1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3,Monday
1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1,Monday
1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5,Monday
1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13,Monday
1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33,Monday
1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47,Monday
1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57,Monday
1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64,Monday
1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80,Monday
1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93,Monday
1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,Monday
1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,Monday
1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82,Monday
1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71,Monday
1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92,Monday
1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60,Monday
1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33,Monday
1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27,Monday
1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13,Monday
1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,Monday
1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3,Tuesday
1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22,Tuesday
1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28,Tuesday
1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35,Tuesday
1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61,Tuesday
1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125,Tuesday
1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,Tuesday
1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99,Tuesday
1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83,Tuesday
1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41,Tuesday
1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33,Tuesday
1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20,Tuesday
1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3,Wednesday
1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7,Wednesday
1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3,Wednesday
1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2,Wednesday
1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7,Wednesday
1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32,Wednesday
1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90,Wednesday
1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197,Wednesday
1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109,Wednesday
1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47,Wednesday
1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52,Wednesday
1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70,Wednesday
1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78,Wednesday
1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75,Wednesday
1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82,Wednesday
1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104,Wednesday
1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197,Wednesday
1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161,Wednesday
1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112,Wednesday
1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76,Wednesday
1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59,Wednesday
1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59,Wednesday
1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28,Wednesday
1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13,Thursday
1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5,Thursday
1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2,Thursday
1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Thursday
1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,Thursday
1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6,Thursday
1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35,Thursday
1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101,Thursday
1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249,Thursday
1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143,Thursday
1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57,Thursday
1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68,Thursday
1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84,Thursday
1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98,Thursday
1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81,Thursday
1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70,Thursday
1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91,Thursday
1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215,Thursday
1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185,Thursday
1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152,Thursday
1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126,Thursday
1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57,Thursday
1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56,Thursday
1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31,Thursday
1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21,Friday
1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6,Friday
1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2,Friday
1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1,Friday
1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1,Friday
1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5,Friday
1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27,Friday
1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68,Friday
1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217,Friday
1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166,Friday
1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63,Friday
1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59,Friday
1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78,Friday
1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73,Friday
1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62,Friday
1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65,Friday
1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97,Friday
1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161,Friday
1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120,Friday
1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96,Friday
1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53,Friday
1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41,Friday
1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34,Friday
1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27,Friday
1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13,Saturday
1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,12,Saturday
1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11,Saturday
1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7,Saturday
1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3,Saturday
1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2,Saturday
1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8,Saturday
1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,27,Saturday
1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40,Saturday
1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53,Saturday
1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63,Saturday
1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70,Saturday
1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,84,Saturday
1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75,Saturday
1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,103,Saturday
1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,83,Saturday
1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,8,59,67,Saturday
1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,54,Saturday
1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59,Saturday
1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,45,Saturday
1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39,Saturday
1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,30,Saturday
1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33,Saturday
1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22,Sunday
1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,13,Sunday
1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18,Sunday
1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5,Sunday
1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3,Sunday
1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1,Sunday
1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,2,Sunday
1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19,Sunday
1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28,Sunday
1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58,Sunday
1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99,Sunday
1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,116,Sunday
1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87,Sunday
1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110,Sunday
1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77,Sunday
1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56,65,Sunday
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,55,Sunday
1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44,49,Sunday
1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45,50,Sunday
1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31,35,Sunday
1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,5,20,25,Sunday
1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23,28,Sunday
1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,21,Sunday
1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7,7,Monday
1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,0,1,1,Monday
1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1,Monday
1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1,Monday
1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5,Monday
1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15,Monday
1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,5,79,84,Monday
1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,171,177,Monday
1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,98,102,Monday
1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,6,34,40,Monday
1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43,46,Monday
1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52,63,Monday
1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54,60,Monday
1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45,Monday
1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50,57,Monday
1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66,70,Monday
1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178,184,Monday
1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145,153,Monday
1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106,Monday
1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,1,80,81,Monday
1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53,59,Monday
1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35,Monday
1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21,24,Monday
1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6,9,Tuesday
1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5,Tuesday
1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2,2,Tuesday
1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1,1,Tuesday
1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,9,Tuesday
1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35,36,Tuesday
1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103,108,Tuesday
1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,238,Tuesday
1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134,144,Tuesday
1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,49,55,Tuesday
1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55,61,Tuesday
1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,85,106,Tuesday
1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,21,72,93,Tuesday
1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,11,57,68,Tuesday
1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,21,63,84,Tuesday
1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,14,102,116,Tuesday
1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,14,208,222,Tuesday
1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,7,218,225,Tuesday
1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,133,146,Tuesday
1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,16,103,119,Tuesday
1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,5,40,45,Tuesday
1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,4,49,53,Tuesday
1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,3,37,40,Tuesday
1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,3,14,17,Wednesday
1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5,5,Wednesday
1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,3,7,10,Wednesday
1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1,1,Wednesday
1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8,8,Wednesday
1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,29,30,Wednesday
1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,69,72,Wednesday
1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,55,58,Wednesday
1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,2,26,28,Wednesday
1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,6,35,41,Wednesday
1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,7,41,48,Wednesday
1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,4,43,47,Wednesday
1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,0,36,36,Wednesday
1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,1,42,43,Wednesday
1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,1,35,36,Wednesday
1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,0,26,26,Wednesday
1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,1,23,24,Thursday
1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,2,82,84,Thursday
1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,3,101,104,Thursday
1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,3,76,79,Thursday
1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,4,55,59,Thursday
1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,2,36,38,Thursday
1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,0,27,27,Thursday
1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,0,16,16,Thursday
1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,0,9,9,Friday
1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,1,2,3,Friday
1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,0,2,2,Friday
1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,0,1,Friday
1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,0,4,4,Friday
1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,0,16,16,Friday
1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,2,58,60,Friday
1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,2,155,157,Friday
1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,6,95,101,Friday
1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,0,49,49,Friday
1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30,Friday
1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1,28,29,Friday
1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31,Friday
1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38,Friday
1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1,40,41,Friday
1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10,70,80,Friday
1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2,147,149,Friday
1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109,Friday
1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5,84,89,Friday
1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1,61,62,Friday
1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1,57,58,Friday
1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0,26,26,Friday
1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1,22,23,Friday
1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,2,26,28,Saturday
1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,0,20,20,Saturday
1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,0,15,15,Saturday
1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,3,5,8,Saturday
1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,1,2,3,Saturday
